,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr
27885,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27886,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27887,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27888,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27889,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27890,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27891,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27892,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27893,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27894,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27895,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27896,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27897,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27898,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27899,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27900,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27901,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27902,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27903,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27904,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27905,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27906,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27907,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27908,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27909,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27910,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27911,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27912,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27913,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27914,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27915,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27916,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27917,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27918,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27919,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27920,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27921,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27922,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27923,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27924,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27925,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27926,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27927,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27928,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27929,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27930,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27931,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27932,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27933,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27934,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27935,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27936,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27937,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27938,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27939,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27940,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27941,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27942,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27943,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27944,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27945,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27946,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27947,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27948,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27949,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27950,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27951,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27952,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27953,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27954,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27955,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27956,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27957,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27958,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27959,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27960,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27961,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27962,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27963,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27964,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27965,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27966,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27967,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27968,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27969,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27970,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27971,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27972,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27973,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27974,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27975,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27976,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27977,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27978,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27979,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27980,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27981,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27982,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27983,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27984,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27985,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27986,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27987,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27988,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27989,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27990,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27991,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27992,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27993,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27994,GE Wind,GE2.82-127,2820.0,89.0,127.0,12667.69,152.4,3
27995,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27996,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27997,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27998,GE Wind,GE2.82-127,2820.0,114.0,127.0,12667.69,177.4,3
27999,Siemens Gamesa Renewable Energy,SG-2.415-108,2415.0,80.0,108.0,9160.88,134.1,3
28000,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28001,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28002,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28003,Siemens Gamesa Renewable Energy,SG-2.415-108,2415.0,80.0,108.0,9160.88,134.1,3
28004,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28005,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28006,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28007,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28008,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28009,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28010,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28011,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28012,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28013,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28014,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28015,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28016,Siemens Gamesa Renewable Energy,SG-2.415-108,2415.0,80.0,108.0,9160.88,134.1,3
28017,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28018,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28019,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28020,Siemens Gamesa Renewable Energy,SG-2.415-108,2415.0,80.0,108.0,9160.88,134.1,3
28021,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28022,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28023,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28024,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28025,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28026,Siemens Gamesa Renewable Energy,SG-2.415-108,2415.0,80.0,108.0,9160.88,134.1,3
28027,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28028,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28029,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28030,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28031,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28032,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28033,Siemens Gamesa Renewable Energy,SG-2.625-120,2625.0,85.0,120.0,11309.73,145.1,3
28034,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28035,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28036,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28037,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28038,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28039,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28040,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28041,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28042,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28043,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28044,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28045,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28046,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28047,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28048,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28049,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28050,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28051,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28052,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28053,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28054,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28055,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28056,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28057,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28058,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28059,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28060,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28061,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28062,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28063,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28064,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28065,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28066,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28067,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28068,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28069,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28070,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28071,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28072,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28073,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28074,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28075,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28076,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28077,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28078,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28079,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28080,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28081,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28082,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28083,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28084,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28085,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28086,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28087,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28088,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28089,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28090,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28091,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28092,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28093,Suzlon,S88,2100.0,79.0,88.0,6082.12,123.1,3
28094,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28095,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28096,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28097,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28098,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28099,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28100,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28101,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28102,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28103,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28104,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28105,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28106,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28107,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28108,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28109,Suzlon,S64,1250.0,74.5,64.0,3216.99,106.4,3
28110,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28111,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28112,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28113,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28114,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28115,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28116,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28117,Suzlon,S64,1250.0,73.0,64.0,3216.99,104.9,3
28118,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28119,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28120,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28121,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28122,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28123,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28124,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28125,Suzlon,S64,1250.0,72.0,64.0,3216.99,103.9,3
28126,NEG Micon,NM72,1500.0,70.0,72.0,4071.5,106.1,2
28127,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28128,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28129,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28130,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28131,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28132,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28133,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28134,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28135,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28136,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28137,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28138,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28139,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28140,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28141,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28142,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28143,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28144,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28145,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28146,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28147,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28148,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28149,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28150,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28151,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28152,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28153,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28154,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28155,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28156,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28157,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28158,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28159,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28160,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28161,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28162,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28163,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28164,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28165,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28166,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28167,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28168,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28169,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28170,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28171,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28172,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28173,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28174,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28175,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28176,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28177,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28178,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28179,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28180,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28181,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28182,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28183,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28184,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28185,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28186,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28187,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28188,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28189,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28190,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28191,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28192,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28193,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28194,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28195,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28196,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28197,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28198,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28199,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28200,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28201,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28202,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28203,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28204,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28205,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28206,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28207,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28208,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28209,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28210,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28211,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28212,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28213,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28214,GE Wind,GE1.79-100,1790.0,80.0,100.0,7853.98,130.1,3
28215,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28216,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28217,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28218,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28219,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28220,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28221,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28222,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28223,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28224,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
28225,GE Wind,GE2.0-116,2000.0,94.0,116.0,10568.32,152.1,2
