,plant_id,plant,op,op_id,plant_state,region,rpm,net_gen,year,quan_1,quan_2,quan_3,quan_4,quan_5,quan_6,quan_7,quan_8,quan_9,quan_10,quan_11,quan_12,netgen_1,netgen_2,netgen_3,netgen_4,netgen_5,netgen_6,netgen_7,netgen_8,netgen_9,netgen_10,netgen_11,netgen_12
329,56699,Forward Windpower LLC,NRG Energy Gas & Wind Holdings Inc,59883,PA,MAT,WT,60465.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,56700,Lookout Windpower LLC,NRG Energy Gas & Wind Holdings Inc,59883,PA,MAT,WT,107711.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,56702,Tuolumne Wind Project,Turlock Irrigation District,19281,WA,PACC,WT,422364.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,56750,Jeffers Wind 20 LLC,Northern States Power Co - Minnesota,13781,MN,WNC,WT,99389.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,56751,Spanish Fork Wind Park 2 LLC,NRG Energy Gas & Wind Holdings Inc,59883,UT,MTN,WT,46312.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,56752,Mountain Wind Power LLC,NRG Energy Gas & Wind Holdings Inc,59883,WY,MTN,WT,110374.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,56753,Mountain Wind Power II LLC,NRG Energy Gas & Wind Holdings Inc,59883,WY,MTN,WT,156303.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,56754,Goat Wind LP,NRG Energy Gas & Wind Holdings Inc,59883,TX,WSC,WT,304364.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,56755,Odin Wind Farm LLC,NRG Energy Gas & Wind Holdings Inc,59883,MN,WNC,WT,57954.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,56763,Capricorn Ridge Wind LLC,Capricorn Ridge Wind LLC,55958,TX,WSC,WT,2259411.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,56764,Winnebago Wind Power Project,Avangrid Renewables LLC,15399,IA,WNC,WT,61923.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,56765,Barton Windpower LLC,Avangrid Renewables LLC,15399,IA,WNC,WT,408202.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,56767,Farmers City Wind LLC,Avangrid Renewables LLC,15399,MO,WNC,WT,276807.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,56770,Locust Ridge II LLC,Avangrid Renewables LLC,15399,PA,MAT,WT,201838.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,56771,Silver Star I Wind Power Project,Silver Star I Power Partners LLC,62076,TX,WSC,WT,64821.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,56773,McAdoo Wind Energy LLC,Invenergy Services LLC,49893,TX,WSC,WT,446772.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,56774,Turkey Track Wind Energy LLC,Invenergy Services LLC,49893,TX,WSC,WT,386697.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,56775,Scurry County Wind II,Invenergy Services LLC,49893,TX,WSC,WT,279617.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,56776,Gunsight Mountain Wind Energy LLC,Invenergy Services LLC,49893,TX,WSC,WT,507668.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,56777,Fowler Ridge Wind Farm LLC,AE Power Services LLC,55963,IN,ENC,WT,1369503.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,56779,Sherbino I Wind Farm,Sherbino Mesa I Windfarm LLC,62811,TX,WSC,WT,119118.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,56782,Diamond Willow Wind Facility,Montana-Dakota Utilities Co,12199,MT,MTN,WT,98541.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,56783,Elbow Creek Wind Project LLC,Elbow Creek Wind Project LLC,55981,TX,WSC,WT,297452.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,56784,Cloud County Wind Farm,"Cloud County Windfarm, LLC",55990,KS,WNC,WT,490636.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,56789,Pebble Springs Wind LLC,Avangrid Renewables LLC,15399,OR,PACC,WT,255711.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,56790,Hay Canyon Wind Power LLC,Avangrid Renewables LLC,15399,OR,PACC,WT,224221.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,56791,Dillon Wind LLC,Avangrid Renewables LLC,15399,CA,PACC,WT,143444.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,56792,Buffalo Ridge I LLC,Avangrid Renewables LLC,15399,SD,WNC,WT,115298.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,56793,Elm Creek Wind LLC,Avangrid Renewables LLC,15399,MN,WNC,WT,241682.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,56794,Moraine II Wind LLC,Avangrid Renewables LLC,15399,MN,WNC,WT,129066.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,56795,Penascal Wind Power LLC,Avangrid Renewables LLC,15399,TX,WSC,WT,373760.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,56796,South Chestnut LLC,Avangrid Renewables LLC,15399,PA,MAT,WT,108090.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,56797,Pioneer Prairie Wind Farm,"Pioneer Prairie Wind Farm I, LLC",55992,IA,WNC,WT,836563.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,56800,Hull Wind II,Hull Municipal Light Plant,8797,MA,NEW,WT,3199.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,56804,Red Hills Wind Project LLC,Acciona Wind Energy USA LLC,55918,OK,WSC,WT,400323.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,56805,EcoGrove Wind LLC,Acciona Wind Energy USA LLC,55918,IL,ENC,WT,260222.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,56809,Carroll Wind Farm,MidAmerican Energy Co,12341,IA,WNC,WT,520089.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,56810,Adair Wind Farm,MidAmerican Energy Co,12341,IA,WNC,WT,487765.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,56811,Walnut Wind Farm,MidAmerican Energy Co,12341,IA,WNC,WT,542072.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,56818,Central Plains Wind Farm,"Evergy Kansas Central, Inc",22500,KS,WNC,WT,240490.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,56819,Flat Ridge Wind Farm,"Evergy Kansas Central, Inc",22500,KS,WNC,WT,121006.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,56823,Hackberry Wind Farm,Hackberry Wind LLC,56033,TX,WSC,WT,418183.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,56824,Marshall Wind 2 LLC,"Marshall Wind Farm, LLC",63166,MN,WNC,WT,6424.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,56825,Marshall Wind 3 LLC,"Marshall Wind Farm, LLC",63166,MN,WNC,WT,6424.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,56826,Marshall Wind 4 LLC,"Marshall Wind Farm, LLC",63166,MN,WNC,WT,6424.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,56827,Marshall Wind 5 LLC,"Marshall Wind Farm, LLC",63166,MN,WNC,WT,3212.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,56828,Marshall Wind 6 LLC,"Marshall Wind Farm, LLC",63166,MN,WNC,WT,3212.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,56829,Kibby Wind Facility,"Helix Maine Wind Development, LLC",61191,ME,NEW,WT,285848.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,56831,Crane Creek Wind Energy Center,Wisconsin Public Service Corp,20860,IA,WNC,WT,217320.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,56834,High Plains,High Plains Wind Power LLC,56046,TX,WSC,WT,3614.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,56835,Ribeye Wind (11) LLC,GlidePath Power Operations LLC,61728,TX,WSC,WT,14944.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,56836,T-Bone Wind (10) LLC,GlidePath Power Operations LLC,61728,TX,WSC,WT,14946.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,56837,Tri-Tip Wind (9) LLC,GlidePath Power Operations LLC,61728,TX,WSC,WT,18028.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,56838,Brisket Wind (8) LLC,GlidePath Power Operations LLC,61728,TX,WSC,WT,14107.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,56839,Flat Iron Wind (7) LLC,GlidePath Power Operations LLC,61728,TX,WSC,WT,14993.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,56840,Marshall Wind 1 LLC,"Marshall Wind Farm, LLC",63166,MN,WNC,WT,3212.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,56841,Glenrock,PacifiCorp,14354,WY,MTN,WT,557397.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,56842,Rolling Hills,PacifiCorp,14354,WY,MTN,WT,363221.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,56843,Seven Mile Hill,PacifiCorp,14354,WY,MTN,WT,518652.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,56854,Wheat Field Wind Power Project,Wheat Field Wind Power Project LLC,56073,OR,PACC,WT,240951.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,56855,Arlington Wind Power Project,Arlington Wind Power Project LLC,56074,OR,PACC,WT,253333.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,56856,Rail Splitter Wind Farm,Rail Splitter Wind Farm LLC,56075,IL,ENC,WT,266090.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,56857,Marble River Wind Farm,"Marble River, LLC",56072,NY,MAT,WT,488006.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,56858,Sagebrush Power Partners,"Sagebrush Power Partners, LLC",56071,WA,PACC,WT,299644.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,56859,Crosswind Energy Project,NRG Energy Gas & Wind Holdings Inc,59883,IA,WNC,WT,66878.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,56860,Hardin Hilltop Wind LLC,NRG Energy Gas & Wind Holdings Inc,59883,IA,WNC,WT,43742.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,56874,Shiloh Wind Project 2 LLC,"EDF Renewable Asset Holdings, Inc.",57170,CA,PACC,WT,387422.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,56876,Wapsipinicon Wind Project,"EDF Renewable Asset Holdings, Inc.",57170,MN,WNC,WT,293777.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,56878,Hoosier Wind Project LLC,"EDF Renewable Asset Holdings, Inc.",57170,IN,ENC,WT,233507.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,56879,Flat Ridge Wind Energy LLC,AE Power Services LLC,55963,KS,WNC,WT,138029.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,56901,Altona,"Valcour Operating Services, LLC",63858,NY,MAT,WT,184627.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,56902,Wethersfield,"Valcour Operating Services, LLC",63858,NY,MAT,WT,264657.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,56904,Chateaugay,"Valcour Operating Services, LLC",63858,NY,MAT,WT,207008.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,56905,Great Plains Windpark LLC,Great Plains Windpark Legacy LLC,61671,TX,WSC,WT,262624.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,56912,Langdon Wind II LLC,FPL Energy Langdon Wind LLC,55799,ND,WNC,WT,183993.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,56913,Osceola Windpower II,Osceola Windpower II,56121,IA,WNC,WT,201517.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,56919,FPL Energy Ashtabula Wind LLC,FPL Energy Ashtabula Wind LLC,56122,ND,WNC,WT,593100.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,56920,Panther Creek Wind Farm I,RWE Renewables Americas LLC,56215,TX,WSC,WT,557327.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,56921,Panther Creek Wind Farm II,RWE Renewables Americas LLC,56215,TX,WSC,WT,436399.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,56923,FPL Energy Crystal Lake Wind LLC,FPL Energy Crystal Lake Wind LLC,56123,IA,WNC,WT,577609.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,56924,FPL Energy Story Wind LLC,FPL Energy Story Wind LLC,56119,IA,WNC,WT,564654.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,56925,FPL Energy Crystal Lake Wind II LLC,FPL Energy Crystal Lake Wind II LLC,56124,IA,WNC,WT,752535.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,56933,Threemile Canyon,"Threemile Canyon Wind I, LLC",56159,OR,PACC,WT,25198.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,56934,Cassia Wind,"Cassia Wind Farm, LLC",56158,ID,MTN,WT,18993.97,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,56935,Cassia Gulch,"Cassia Gulch Wind Park, LLC",56157,ID,MTN,WT,41982.27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,56941,Grand Ridge Wind Energy Center,Invenergy Services LLC,49893,IL,ENC,WT,254417.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,56942,Forward Wind Energy Center,Wisconsin Public Service Corp,20860,WI,ENC,WT,151122.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,56945,High Lonesome Mesa LLC,NRG Energy Gas & Wind Holdings Inc,59883,NM,MTN,WT,367905.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,56946,Buffalo Bear LLC,NRG Energy Gas & Wind Holdings Inc,59883,OK,WSC,WT,46400.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,56947,Elkhorn Ridge Wind LLC,NRG Energy Gas & Wind Holdings Inc,59883,NE,WNC,WT,186966.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,56952,Willow Creek Energy Center,Invenergy Services LLC,49893,OR,PACC,WT,195046.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,56953,High Sheldon Wind Farm,Invenergy Services LLC,49893,NY,MAT,WT,258716.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
